year,month,day,hour,wind_dir,current_dir,wind_speed,current_speed,wave_height,water_temp,tide_height,tide_variation,drowning,drowning_num
2017,8,1,0.083333333,0.144444444,0.44212963,0.226415094,0.063919071,0.117888563,0.616197702,0.555183199,0.050074738,0,0
2017,8,1,0.125,0.139722222,0.476111111,0.358490566,0.130474471,0.099653426,0.613756897,0.573665611,0.058295964,0,0
2017,8,1,0.166666667,0.160277778,0.468796296,0.301886792,0.148445111,0.095601173,0.611722894,0.545830637,0.210014948,0,0
2017,8,1,0.208333333,0.145277778,0.416273148,0.405660377,0.092618958,0.11085044,0.60780053,0.507260947,0.281016442,0,0
2017,8,1,0.25,0.113888889,0.261018519,0.367924528,0.090295991,0.11085044,0.60608795,0.456992851,0.107623318,0,0
2017,8,1,0.291666667,0.085,0.177615741,0.320754717,0.125365305,0.124926686,0.6030495,0.390638963,0.098654709,0,0
2017,8,1,0.333333333,0.140555556,0.10025463,0.509433962,0.115099288,0.147800587,0.599624337,0.341599643,0.05754858,0,0
2017,8,1,0.375,0.198333333,0.047708333,0.160377358,0.100337205,0.141935484,0.595039039,0.318923146,0.125560538,0,0
2017,8,1,0.416666667,0.0975,0.213958333,0.330188679,0.084975646,0.149560117,0.590564231,0.321492404,0.085949178,0,0
2017,8,1,0.458333333,0.148055556,0.932615741,0.216981132,0.08520045,0.139589443,0.59078521,0.372542449,0.140508221,0,0
2017,8,1,0.5,0.107222222,0.787361111,0.339622642,0.063694268,0.149560117,0.593436948,0.427837355,0.159192825,0,0
2017,8,1,0.541666667,0.129722222,0.594791667,0.20754717,0.030573248,0.149560117,0.600232028,0.481456658,0.253363229,0,0
2017,8,1,0.583333333,0.068055556,0.578773148,0.216981132,0.188909704,0.123167155,0.604706836,0.537086685,0.108370703,0,0
2017,8,1,0.625,0.953888889,0.566157408,0.160377358,0.251704758,0.131964809,0.605645993,0.575290438,0.187593423,0,0
2017,8,1,0.666666667,0.950555556,0.56962963,0.169811321,0.221656051,0.126686217,0.612330584,0.617850759,0.083707025,0,0
2017,8,1,0.708333333,0.988055556,0.564040404,0.141509434,0.142409483,0.1470008,0.621892913,0.609472743,0.192077728,0,0
2017,8,1,0.75,0.859722222,0.390856481,0.113207547,0.075458973,0.135483871,0.619622864,0.571157283,0.167414051,0,0
2017,8,1,0.791666667,0.774444444,0.252106481,0.094339623,0.141626077,0.142521994,0.61216485,0.520889187,0.146487294,0,0
2017,8,1,0.833333333,0.931666667,0.19412037,0.169811321,0.216335706,0.142521994,0.617357838,0.4512958,0.175635277,0,0
2017,8,1,0.875,0,0.166643519,0.037735849,0.22248033,0.156598241,0.619180908,0.385500447,0.186846039,0,0
2017,8,1,0.916666667,0.020555556,0.157685185,0.075471698,0.207643312,0.173607038,0.622550825,0.346403038,0.064275037,0,0
2017,8,1,0.958333333,0.039444444,0.17520202,0.141509434,0.17617085,0.19818715,0.624243318,0.357685433,0.056053812,0,0
2017,8,1,1,0.058888889,0.367106481,0.169811321,0.050955414,0.208797654,0.620562021,0.387846291,0.272795217,0,0
2017,8,2,0.041666667,0.156944444,0.673287037,0.169811321,0.044136381,0.195894428,0.6329368,0.443490968,0.052316891,0,0
2017,8,2,0.083333333,0.173611111,0.586363636,0.122641509,0.141265029,0.21930152,0.628461992,0.485142985,0.073243647,0,0
2017,8,2,0.125,0.136944444,0.566180556,0.320754717,0.215586362,0.175953079,0.637135386,0.519660411,0.062032885,0,0
2017,8,2,0.166666667,0.133611111,0.563773148,0.235849057,0.207493443,0.15542522,0.644482911,0.542783735,0.062780269,0,0
2017,8,2,0.208333333,0.449166667,0.56150463,0.141509434,0.173473211,0.139002933,0.633268268,0.539544236,0.032137519,0,0
2017,8,2,0.25,0,0.513055556,0.037735849,0.106631697,0.13313783,0.621611668,0.511617516,0.063527653,0,0
2017,8,2,0.291666667,0,0.367291667,0.037735849,0.051854627,0.143695015,0.613877431,0.457104558,0.162182362,0,0
2017,8,2,0.333333333,0.089722222,0.246064815,0.103773585,0.091644811,0.144868035,0.612993518,0.398570152,0.094917788,0,0
2017,8,2,0.375,0.545833333,0.191689815,0.047169811,0.153915324,0.144281525,0.609513112,0.338583557,0.112107623,0,0
2017,8,2,0.416666667,0.581944444,0.10162037,0.066037736,0.139752716,0.165982404,0.630671774,0.315125112,0.058295964,0,0
2017,8,2,0.458333333,0.629166667,0.05650463,0.216981132,0.156987636,0.192375366,0.651940926,0.305741734,0.100149477,0,0
2017,8,2,0.5,0.653055556,0.085833333,0.254716981,0.077856875,0.198240469,0.648736741,0.359361037,0.200298954,0,0
2017,8,2,0.541666667,0.721666667,0.29912037,0.122641509,0.014986886,0.196480939,0.643819977,0.43051832,0.25186846,0,0
2017,8,2,0.583333333,0.696388889,0.58375,0.20754717,0.102660172,0.205865103,0.631887154,0.487488829,0.132286996,0,0
2017,8,2,0.625,0.758055556,0.584930556,0.141509434,0.186886474,0.191788856,0.657244402,0.55909294,0.100149477,1,1
2017,8,2,0.666666667,0.817222222,0.570115741,0.179245283,0.225552641,0.20058651,0.644482911,0.609025916,0.069506726,0,0
2017,8,2,0.708333333,0.920833333,0.547685185,0.179245283,0.211539902,0.202932551,0.690114909,0.636058981,0.041106129,0,0
2017,8,2,0.75,0.003055556,0.57162037,0.301886792,0.16433121,0.180058651,0.658791249,0.636394102,0.064275037,0,0
2017,8,2,0.791666667,0.987777778,0.454606481,0.179245283,0.082577744,0.175366569,0.651333235,0.612042002,0.080717489,0,0
2017,8,2,0.833333333,0.925555556,0.284976852,0.132075472,0.104758336,0.15483871,0.660945787,0.568080611,0.189088191,0,0
2017,8,2,0.875,0.975833333,0.218207071,0.169811321,0.198324194,0.11628899,0.679327155,0.469839142,0.308669656,0,0
2017,8,2,0.916666667,0.059444444,0.184097222,0.132075472,0.218733608,0.130205279,0.661387743,0.396894549,0.122571001,0,0
2017,8,2,0.958333333,0.973333333,0.154814815,0.08490566,0.20134882,0.137243402,0.647908073,0.359919571,0.062032885,0,0
2017,8,2,1,0,0.339242424,0.037735849,0.104560782,0.127805918,0.659499384,0.353440572,0.047085202,0,0
2017,8,3,0.041666667,0.206388889,0.78787037,0.08490566,0.065792432,0.143695015,0.665310106,0.390091416,0.301195815,0,0
2017,8,3,0.083333333,0.305277778,0.777013889,0.169811321,0.073735481,0.151906158,0.674093989,0.433310992,0.109118087,0,0
2017,8,3,0.125,0.236111111,0.674768519,0.122641509,0.077032596,0.165982404,0.68017089,0.49463807,0.105381166,0,0
2017,8,3,0.166666667,0.225555556,0.626550926,0.188679245,0.117871862,0.173607038,0.688733795,0.552613941,0.062780269,0,0
2017,8,3,0.208333333,0.291944444,0.58212963,0.198113208,0.149718996,0.170087977,0.679673689,0.568588025,0.072496263,0,0
2017,8,3,0.25,0.338611111,0.532893519,0.216981132,0.199775197,0.187096774,0.64094726,0.572944593,0.085201794,0,0
2017,8,3,0.291666667,0.301666667,0.508634259,0.188679245,0.151517422,0.2,0.642659841,0.553284182,0.10612855,0,0
2017,8,3,0.333333333,0.226944444,0.463217593,0.216981132,0.062345448,0.190029326,0.638903212,0.487153709,0.236173393,0,0
2017,8,3,0.375,0.375277778,0.11760101,0.179245283,0.045212712,0.174513463,0.643890288,0.4237042,0.174887892,0,0
2017,8,3,0.416666667,0.426388889,0.042337963,0.226415094,0.132633945,0.186510264,0.654316441,0.36785076,0.09715994,0,0
2017,8,3,0.458333333,0.990833333,0.070277778,0.066037736,0.172723867,0.185337243,0.668790513,0.344950849,0.029147982,1,2
2017,8,3,0.5,0.621944444,0.078518519,0.273584906,0.153240914,0.185337243,0.668790513,0.346626452,0.056801196,0,0
2017,8,3,0.541666667,0.648333333,0.191712963,0.226415094,0.133458224,0.198240469,0.693540071,0.379468275,0.091180867,0,0
2017,8,3,0.583333333,0.703611111,0.182013889,0.150943396,0.056050955,0.183577712,0.693595315,0.431747096,0.224215247,0,0
2017,8,3,0.625,0.653888889,0.515578704,0.358490566,0.062195579,0.188269795,0.680557602,0.509159964,0.15470852,0,0
2017,8,3,0.666666667,0.868333333,0.550069444,0.08490566,0.174747096,0.208211144,0.689230996,0.584003574,0.133781764,0,0
2017,8,3,0.708333333,0.69,0.58412037,0.188679245,0.243686774,0.197653959,0.676248527,0.653596962,0.118086697,0,0
2017,8,3,0.75,0.953611111,0.563009259,0.103773585,0.234544773,0.166568915,0.699672216,0.702301162,0.022421525,0,0
2017,8,3,0.791666667,0.94,0.566203704,0.066037736,0.217459723,0.152492669,0.679397466,0.716599643,0.091180867,0,0
2017,8,3,0.833333333,0.915555556,0.50912037,0.075471698,0.103109779,0.153079179,0.689010018,0.685433423,0.106875934,0,0
2017,8,3,0.875,0.98,0.328444444,0.08490566,0.141461221,0.122047454,0.692706381,0.586907954,0.247384155,0,0
2017,8,3,0.916666667,0.693888889,0.237453704,0.047169811,0.223529412,0.149560117,0.688623306,0.470062556,0.118834081,0,0
2017,8,3,0.958333333,0.513888889,0.18025463,0.075471698,0.247808168,0.145454546,0.683706541,0.38360143,0.144245142,0,0
2017,8,3,1,0.763055556,0.121180556,0.066037736,0.237617085,0.138416423,0.679065999,0.328418231,0.071001495,0,0
2017,8,4,0.041666667,0,0.118634259,0.009433962,0.188909704,0.135483871,0.672160431,0.318782139,0.050822123,0,0
2017,8,4,0.083333333,0.3125,0.919236111,0.264150943,0.124391158,0.145454546,0.679507955,0.363829312,0.252615845,0,0
2017,8,4,0.125,0.364444444,0.773564815,0.235849057,0.106182091,0.140175953,0.692766647,0.430294906,0.204035874,0,0
2017,8,4,0.166666667,0.339722222,0.667407408,0.216981132,0.115399026,0.153665689,0.702434443,0.509941912,0.158445441,0,0
2017,8,4,0.208333333,0.3225,0.596782408,0.216981132,0.196403147,0.163049854,0.702434443,0.575178731,0.171898356,0,0
2017,8,4,0.25,0.355833333,0.566388889,0.179245283,0.217609592,0.175366569,0.694700207,0.613717605,0.151718984,0,0
2017,8,4,0.291666667,0.350555556,0.532291667,0.169811321,0.228624953,0.224633431,0.681828226,0.618744415,0.046337818,0,0
2017,8,4,0.333333333,0.175555556,0.523287037,0.160377358,0.155488947,0.251026393,0.66851429,0.591823056,0.099402093,0,0
2017,8,4,0.375,0.3825,0.43469697,0.094339623,0.080445519,0.274326846,0.665706862,0.515192136,0.18161435,0,0
2017,8,4,0.416666667,0.369444444,0.225509259,0.188679245,0.072911203,0.268621701,0.669674426,0.444146559,0.139760837,0,0
2017,8,4,0.458333333,0.4875,0.144027778,0.226415094,0.150917947,0.241642229,0.681717737,0.368521001,0.13303438,0,0
2017,8,4,0.5,0.539166667,0.092777778,0.188679245,0.169876358,0.22170088,0.691772245,0.322386059,0.056053812,0,0
2017,8,4,0.541666667,0.689722222,0.065092593,0.20754717,0.204571,0.208797654,0.717405716,0.327702549,0.041106129,0,0
2017,8,4,0.583333333,0.696388889,0.087175926,0.188679245,0.157811914,0.194134897,0.732045522,0.380138517,0.156950673,0,0
2017,8,4,0.625,0.716388889,0.130505051,0.169811321,0.048237338,0.162356705,0.732301656,0.457327971,0.115844544,0,0
2017,8,4,0.666666667,0.727777778,0.470115741,0.132075472,0.039115774,0.165395894,0.729504273,0.545576408,0.293721973,0,0
2017,8,4,0.708333333,0.759444444,0.561944444,0.141509434,0.188310228,0.158944281,0.739061579,0.63684093,0.24813154,0,0
2017,8,4,0.75,0.712222222,0.571689815,0.103773585,0.278681154,0.144868035,0.721770036,0.715370867,0.072496263,0,0
2017,8,4,0.791666667,0.893055556,0.591439394,0.103773585,0.275493034,0.143161824,0.715246157,0.748324397,0.013452915,0,0
2017,8,4,0.833333333,0.9875,0.559675926,0.226415094,0.211464968,0.131964809,0.712986152,0.748994638,0.056801196,0,0
2017,8,4,0.875,0.001944444,0.477152778,0.283018868,0.205395279,0.164222874,0.703097378,0.68911975,0.167414051,0,0
2017,8,4,0.916666667,0.027777778,0.278958333,0.330188679,0.170475834,0.169501466,0.690280643,0.565683646,0.281763827,0,0
2017,8,4,0.958333333,0.120555556,0.186643519,0.264150943,0.257774447,0.150733138,0.692214202,0.439566577,0.225710015,0,0
2017,8,4,1,0.125,0.176843434,0.29245283,0.301897203,0.169394828,0.696563455,0.331546023,0.157698057,0,0
2017,8,5,0.041666667,0.103888889,0.141736111,0.216981132,0.283776695,0.172434018,0.703373601,0.275710895,0.112855007,0,0
2017,8,5,0.083333333,0.038333333,0.084953704,0.141509434,0.231022855,0.179472141,0.70094284,0.278373548,0.062032885,0,0
2017,8,5,0.125,0.093333333,0.117592593,0.094339623,0.174896965,0.188856305,0.712378462,0.34707328,0.170403587,0,0
2017,8,5,0.166666667,0.022222222,0.639675926,0.169811321,0.066766579,0.168328446,0.7150302,0.457439678,0.390134529,0,0
2017,8,5,0.208333333,0.144444444,0.575949074,0.254716981,0.171674785,0.162463343,0.713428109,0.557975871,0.11509716,0,0
2017,8,5,0.25,0.183333333,0.542106481,0.122641509,0.266316973,0.158357771,0.708677077,0.632260947,0.165171898,0,0
2017,8,5,0.291666667,0.177777778,0.57099537,0.198113208,0.310753091,0.168328446,0.693982027,0.660187668,0.045590433,0,0
2017,8,5,0.333333333,0.208611111,0.568310185,0.047169811,0.243461971,0.152492669,0.678624043,0.650022341,0.046337818,0,0
2017,8,5,0.375,0.08,0.515,0.047169811,0.19840594,0.166195681,0.670166604,0.601653262,0.090433483,0,0
2017,8,5,0.416666667,0.607222222,0.461550926,0.103773585,0.138029224,0.139589443,0.684203742,0.531836461,0.137518685,0,0
2017,8,5,0.458333333,0.8775,0.336759259,0.08490566,0.134956913,0.149560117,0.680447113,0.419794459,0.189088191,0,0
2017,8,5,0.5,0.955,0.207361111,0.094339623,0.171524916,0.15542522,0.669784915,0.329535299,0.174140508,0,0
2017,8,5,0.541666667,0.948333333,0.162731481,0.245283019,0.209216935,0.160117302,0.684203742,0.304959786,0.041106129,0,0
2017,8,5,0.583333333,0.983888889,0.148078704,0.283018868,0.194529786,0.153665689,0.714422511,0.316800715,0.087443946,0,0
2017,8,5,0.625,0.973055556,0.175648148,0.396226415,0.125739978,0.168914956,0.739172069,0.378127793,0.252615845,0,0
2017,8,5,0.666666667,0.961388889,0.459189815,0.320754717,0.032146871,0.20058651,0.724863731,0.498547811,0.195814649,0,0
2017,8,5,0.708333333,0.958055556,0.592037037,0.386792453,0.230723117,0.197653959,0.744917502,0.608467381,0.191330344,0,0
2017,8,5,0.75,0.931944444,0.583078704,0.367924528,0.402248033,0.173607038,0.741989541,0.712801609,0.303437967,0,0
2017,8,5,0.791666667,0.034722222,0.568634259,0.471698113,0.450505807,0.136070381,0.708290366,0.788538874,0.091180867,0,0
2017,8,5,0.833333333,0.001388889,0.556712963,0.367924528,0.320419633,0.103812317,0.700556129,0.799151027,0.03961136,0,0
2017,8,5,0.875,0.028055556,0.524282408,0.216981132,0.349868865,0.086803519,0.710002947,0.768431635,0.313901345,0,0
2017,8,5,0.916666667,0.036388889,0.438935185,0.405660377,0.222330461,0.092082111,0.671276517,0.667560322,0.39387145,0,0
2017,8,5,0.958333333,0.110555556,0.254189815,0.320754717,0.190558261,0.082697947,0.653101061,0.508824844,0.225710015,0,0
2017,8,5,1,0.0975,0.154351852,0.29245283,0.363506931,0.068035191,0.642991309,0.380585344,0.282511211,0,0
2017,8,6,0.041666667,0.061666667,0.082337963,0.188679245,0.415361559,0.072727273,0.627909547,0.284500945,0.251121076,0,0
2017,8,6,0.083333333,0.105277778,0.052824074,0.264150943,0.340052454,0.075073314,0.671497496,0.254468275,0.069506726,0,0
2017,8,6,0.125,0.514722222,0.337546296,0.169811321,0.28385163,0.070967742,0.696412787,0.295688114,0.134529148,0,0
2017,8,6,0.166666667,0.433611111,0.496967593,0.254716981,0.199550393,0.068621701,0.700224661,0.374106345,0.147982063,0,0
2017,8,6,0.208333333,0.512222222,0.842615741,0.141509434,0.106182091,0.063929619,0.705141426,0.489014859,0.278026906,0,0
2017,8,6,0.25,0.506666667,0.61400463,0.150943396,0.068115399,0.062170088,0.703428845,0.583891868,0.207772795,0,0
2017,8,6,0.291666667,0.665555556,0.515509259,0.075471698,0.193555639,0.062756598,0.690280643,0.663985702,0.211509716,0,0
2017,8,6,0.333333333,0,0.534416667,0.018867925,0.291899588,0.054545455,0.678712434,0.70487042,0.081464873,0,0
2017,8,6,0.375,0,0.505046296,0.037735849,0.342000749,0.062170088,0.672436653,0.693811439,0.059790732,0,0
2017,8,6,0.416666667,0.478055556,0.497083333,0.226415094,0.312701386,0.060997068,0.668735268,0.628127793,0.285500747,0,0
2017,8,6,0.458333333,0.512222222,0.426087963,0.141509434,0.130385912,0.071554252,0.649233942,0.514410188,0.260089686,0,0
2017,8,6,0.5,0,0.233634259,0.028301887,0.161633571,0.086803519,0.654261197,0.397117962,0.209267564,0,0
2017,8,6,0.541666667,0.05,0.163148148,0.198113208,0.248032971,0.091495601,0.679342222,0.29836908,0.245142003,0,0
2017,8,6,0.583333333,0.985555556,0.111851852,0.254716981,0.230198576,0.092082111,0.672270919,0.254915103,0.051569507,0,0
2017,8,6,0.625,0.968055556,0.20150463,0.160377358,0.203147246,0.102639296,0.678182086,0.295241287,0.13303438,0,0
2017,8,6,0.666666667,0.8675,0.523009259,0.103773585,0.09704009,0.085043988,0.765855186,0.392091153,0.16367713,0,0
2017,8,6,0.708333333,0.700833333,0.71037037,0.132075472,0.061895841,0.06744868,0.805410283,0.525692583,0.271300448,0,0
2017,8,6,0.75,0.812777778,0.616342593,0.188679245,0.157137505,0.041642229,0.770109016,0.672363718,0.479820628,0,0
2017,8,6,0.791666667,0.966944444,0.573657408,0.160377358,0.337579618,0.048093841,0.747679729,0.796134942,0.201793722,0,0
2017,8,6,0.833333333,0.907777778,0.583083333,0.311320755,0.414822031,0.056656892,0.676657337,0.868856121,0.133781764,0,0
2017,8,6,0.875,0.009444444,0.551990741,0.330188679,0.461596103,0.047507331,0.694921185,0.867403932,0.113602392,0,0
2017,8,6,0.916666667,0.055555556,0.532453704,0.29245283,0.302435369,0.031671554,0.659896141,0.771894549,0.210014948,0,0
2017,8,6,0.958333333,0.036111111,0.353703704,0.264150943,0.156463095,0.028152493,0.650670301,0.623994638,0.289237668,0,0
2017,8,6,1,0.051666667,0.188726852,0.226415094,0.283926564,0.025806452,0.653874484,0.457216265,0.284005979,0,0
2017,8,7,0.041666667,0.120555556,0.136921296,0.169811321,0.404346197,0.036950147,0.667575133,0.308893333,0.320627803,0,0
2017,8,7,0.083333333,0.075555556,0.110808081,0.132075472,0.417323478,0.041428952,0.676313816,0.207327971,0.087443946,0,0
2017,8,7,0.125,0.864444444,0.087731481,0.169811321,0.353240914,0.042228739,0.680612847,0.219168901,0.093423019,0,0
2017,8,7,0.166666667,0.027222222,0.078796296,0.150943396,0.315324091,0.041055718,0.678237331,0.298145666,0.200298954,0,0
2017,8,7,0.208333333,0.994166667,0.048935185,0.160377358,0.20726864,0.04457478,0.689065263,0.412756926,0.517189836,0,0
2017,8,7,0.25,0.057222222,0.53712963,0.188679245,0.050655676,0.045161291,0.688015616,0.561103664,0.31838565,0,0
2017,8,7,0.291666667,0.018333333,0.605787037,0.216981132,0.198801049,0.058651026,0.696965233,0.680071493,0.350523169,0,0
2017,8,7,0.333333333,0.087222222,0.561574074,0.150943396,0.342075684,0.048680352,0.685916323,0.752569258,0.130044843,0,0
2017,8,7,0.375,0.077222222,0.544976852,0.056603774,0.371824653,0.046920821,0.66608353,0.798815907,0.204783259,0,0
2017,8,7,0.416666667,0.978611111,0.556574074,0.066037736,0.459797677,0.056304985,0.650891279,0.74463807,0.355007474,0,0
2017,8,7,0.458333333,0.99,0.508657408,0.179245283,0.28909704,0.045747801,0.647245138,0.621313673,0.428251121,0,0
2017,8,7,0.5,0.720833333,0.322893519,0.150943396,0.168677407,0.04340176,0.646140248,0.47028597,0.532884903,0,0
2017,8,7,0.541666667,0.677777778,0.164166667,0.29245283,0.29044586,0.06686217,0.64531158,0.330317248,0.270553064,0,0
2017,8,7,0.583333333,0.676666667,0.130138889,0.358490566,0.289846384,0.069208211,0.671166029,0.250446828,0.091928251,0,0
2017,8,7,0.625,0.674166667,0.089930556,0.330188679,0.232071937,0.112023461,0.663376547,0.258042895,0.127802691,0,0
2017,8,7,0.666666667,0.704722222,0.275138889,0.367924528,0.195279131,0.140762463,0.672105186,0.325513852,0.142750374,0,0
2017,8,7,0.708333333,0.746666667,0.938842593,0.103773585,0.120419633,0.130205279,0.725581909,0.460679178,0.380418535,0,0
2017,8,7,0.75,0.761666667,0.677407408,0.141509434,0.183514425,0.116129032,0.74138185,0.61963807,0.355754858,0,0
2017,8,7,0.791666667,0.6925,0.59729798,0.132075472,0.310807589,0.097094108,0.717777362,0.754803396,0.330343797,0,0
2017,8,7,0.833333333,0.96,0.589953704,0.103773585,0.465342825,0.078592376,0.689507219,0.858579088,0.111360239,0,0
2017,8,7,0.875,0,0.562569444,0.009433962,0.451779693,0.077419355,0.68685548,0.893766756,0.144992526,0,0
2017,8,7,0.916666667,0.434444444,0.558842593,0.169811321,0.376620457,0.072140762,0.659012227,0.835059712,0.179372197,0,0
2017,8,7,0.958333333,0.463888889,0.514722222,0.226415094,0.224401376,0.079818715,0.656365511,0.726764968,0.47309417,0,0
2017,8,7,1,0.488055556,0.266736111,0.169811321,0.189434245,0.102639296,0.653543017,0.55406613,0.429745889,0,0
2017,8,8,0.041666667,0.503055556,0.142222222,0.132075472,0.408017984,0.121994135,0.662713613,0.370643432,0.555306428,0,0
2017,8,8,0.083333333,0.193888889,0.105833333,0.20754717,0.477482203,0.138416423,0.680668091,0.230116175,0.253363229,0,0
2017,8,8,0.125,0.059444444,0.096186869,0.103773585,0.514520249,0.135483871,0.649254031,0.182640751,0.12406577,0,0
2017,8,8,0.166666667,0,0.084027778,0.037735849,0.422180592,0.109090909,0.65260386,0.235589812,0.439461883,0,0
2017,8,8,0.208333333,0.140833333,0.069768519,0.150943396,0.249906332,0.104985338,0.641168238,0.349642538,0.483557549,0,0
2017,8,8,0.25,0,0.686342593,0.009433962,0.10753091,0.100293255,0.674756924,0.504468275,0.346038864,0,0
2017,8,8,0.291666667,0.1975,0.683009259,0.122641509,0.081004121,0.103225807,0.703815557,0.629803396,0.537369208,0,0
2017,8,8,0.333333333,0.1,0.585949074,0.094339623,0.233795429,0.074486803,0.699064526,0.759606792,0.230941704,0,0
2017,8,8,0.375,0.075833333,0.553472222,0.103773585,0.494192581,0.065689149,0.667133176,0.777374065,0.313901345,0,0
2017,8,8,0.416666667,0.1475,0.531967593,0.103773585,0.537504683,0.073313783,0.655366087,0.617143283,0.547832586,0,0
2017,8,8,0.458333333,0.970555556,0.516736111,0.08490566,0.399700262,0.074486803,0.641720684,0.71849866,0.47309417,0,0
2017,8,8,0.5,0.594444444,0.435,0.273584906,0.166804046,0.078005865,0.653487773,0.553507596,0.579970105,0,0
2017,8,8,0.541666667,0.652222222,0.206136364,0.226415094,0.232003815,0.083657691,0.643709488,0.404825737,0.271300448,0,0
2017,8,8,0.583333333,0.643333333,0.116689815,0.367924528,0.358186587,0.103225807,0.645532558,0.314231457,0.231689088,0,0
2017,8,8,0.625,0.653333333,0.092337963,0.405660377,0.344848258,0.103812317,0.651664703,0.222631814,0.077727952,0,0
2017,8,8,0.666666667,0.655,0.062824074,0.311320755,0.288797302,0.104398827,0.659233206,0.255250223,0.44245142,0,0
2017,8,8,0.708333333,0.659444444,0.066412037,0.132075472,0.208242788,0.093255132,0.665033884,0.360924933,0.31838565,0,0
2017,8,8,0.75,0.674444444,0.663333333,0.056603774,0.117197452,0.093841642,0.680502357,0.471067918,0.662182362,0,0
2017,8,8,0.791666667,0.034166667,0.595638889,0.150943396,0.247208692,0.07143695,0.69780495,0.663203753,0.629297459,0,0
2017,8,8,0.833333333,0.050833333,0.578819444,0.075471698,0.428025478,0.074486803,0.691054066,0.827524576,0.425261584,0,0
2017,8,8,0.875,0.3675,0.547939815,0.188679245,0.470738104,0.069208211,0.673541544,0.890638963,0.158445441,0,0
2017,8,8,0.916666667,0.266111111,0.526342593,0.141509434,0.467066317,0.074486803,0.645256335,0.897788204,0.073243647,0,0
2017,8,8,0.958333333,0.087777778,0.521893939,0.132075472,0.313586975,0.069581445,0.640876949,0.827077748,0.387892377,0,0
2017,8,8,1,0.076388889,0.365454546,0.169811321,0.198814673,0.08429752,0.656546312,0.661639857,0.503736921,0,0
2017,8,9,0.041666667,0.123333333,0.174328704,0.311320755,0.360584488,0.096187684,0.643654243,0.474256142,0.326606876,0,0
2017,8,9,0.083333333,0.515277778,0.113125,0.216981132,0.511652304,0.140175953,0.649068209,0.3019437,0.405082212,0,0
2017,8,9,0.125,0.616666667,0.103449074,0.216981132,0.564630948,0.13372434,0.647245138,0.18409294,0.138266069,0,0
2017,8,9,0.166666667,0.397222222,0.086388889,0.188679245,0.453053578,0.100879765,0.629677372,0.179177837,0.096412556,0,0
2017,8,9,0.208333333,0.439444444,0.036319444,0.179245283,0.314874485,0.075073314,0.63487036,0.2743521,0.538863976,0,0
2017,8,9,0.25,0.363611111,0.331489899,0.216981132,0.169467625,0.066382298,0.630993197,0.435991957,0.467862481,0,0
2017,8,9,0.291666667,0.105833333,0.694074074,0.339622642,0.14589734,0.052785924,0.635146582,0.616286863,0.303437967,0,0
2017,8,9,0.333333333,0.148611111,0.607939815,0.254716981,0.288497565,0.036363637,0.640836771,0.724642538,0.351270553,0,0
2017,8,9,0.375,0.104166667,0.543541667,0.283018868,0.541026602,0.032258064,0.659012227,0.808646113,0.260089686,0,0
2017,8,9,0.416666667,0.088888889,0.511944444,0.405660377,0.563207194,0.038709677,0.648571008,0.815161085,0.123318386,0,0
2017,8,9,0.458333333,0.1175,0.508912037,0.396226415,0.550618209,0.034604106,0.630119328,0.750670241,0.401345291,0,0
2017,8,9,0.5,0.112222222,0.467893519,0.396226415,0.318771075,0.032258064,0.642217885,0.640974084,0.198056801,0,0
2017,8,9,0.541666667,0.105555556,0.281111111,0.367924528,0.228774822,0.026392962,0.640118592,0.52937891,0.222720478,0,0
2017,8,9,0.583333333,0.091944444,0.151818182,0.301886792,0.349310262,0.040149294,0.638586811,0.349084004,0.382660688,0,0
2017,8,9,0.625,0.111111111,0.089837963,0.396226415,0.415436493,0.076246334,0.63415218,0.231233244,0.183109118,0,0
2017,8,9,0.666666667,0.117222222,0.081458333,0.349056604,0.347396028,0.069208211,0.648129052,0.192359249,0.121823617,0,0
2017,8,9,0.708333333,0.118611111,0.04287037,0.396226415,0.231322593,0.080351906,0.642383618,0.2502272,0.335575486,0,0
2017,8,9,0.75,0.111944444,0.336481481,0.377358491,0.117197452,0.06627566,0.638406011,0.392873101,0.458893871,1,1
2017,8,9,0.791666667,0.1075,0.691458333,0.377358491,0.111352567,0.073313783,0.636527696,0.58165773,0.68161435,0,0
2017,8,9,0.833333333,0.126111111,0.589375,0.283018868,0.277107531,0.055718475,0.634041692,0.750446828,0.494020927,0,0
2017,8,9,0.875,0.124722222,0.577685185,0.245283019,0.493742975,0.061583578,0.642991309,0.895107239,0.218236173,0,0
2017,8,9,0.916666667,0.125,0.559490741,0.198113208,0.496215811,0.068621701,0.635864762,0.952412869,0.063527653,0,0
2017,8,9,0.958333333,0.143888889,0.553409091,0.150943396,0.38650499,0.060623834,0.619361708,0.914320822,0.348281016,0,0
2017,8,9,1,0.118055556,0.492083333,0.150943396,0.268115399,0.063929619,0.635201827,0.792672029,0.210014948,0,0
2017,8,10,0.041666667,0.079444444,0.281111111,0.122641509,0.231922068,0.069794722,0.63790881,0.604129126,0.600149477,0,0
2017,8,10,0.083333333,0.08,0.142523148,0.169811321,0.453503185,0.074486803,0.626749411,0.381925827,0.297458894,0,0
2017,8,10,0.125,0.068333333,0.113726852,0.179245283,0.562382915,0.079765396,0.624594874,0.224419124,0.349775785,0,0
