year,month,day,hour,wind_dir,current_dir,wind_speed,current_speed,wave_height,water_temp,tide_height,tide_variation,drifting,drifting_num
2017,7,14,0.333333333,0.4825,0.033888889,0.320754717,0.30225853,0.176056338,0.475971034,0.313333333,0.333333333,0,0
2017,7,14,0.375,0.476111111,0.959166667,0.443396226,0.142719846,0.14084507,0.497695853,0.42,0.451066961,0,0
2017,7,14,0.416666667,0.502222222,0.634444444,0.452830189,0.070639116,0.176056338,0.500329164,0.533333333,0.363502575,0,0
2017,7,14,0.458333333,0.487777778,0.535833333,0.433962264,0.209034118,0.133802817,0.502304147,0.646666667,0.31861663,0,0
2017,7,14,0.5,0.505555556,0.5375,0.339622642,0.348390197,0.126760563,0.499670836,0.68,0.209713024,0,0
2017,7,14,0.541666667,0.568333333,0.507083333,0.330188679,0.372897645,0.112676056,0.494404213,0.66,0.429727741,0,0
2017,7,14,0.583333333,0.620833333,0.484444444,0.330188679,0.289764536,0.151408451,0.45720869,0.56,0.258278146,0,0
2017,7,14,0.625,0.571944444,0.436111111,0.235849057,0.189332052,0.197183099,0.458196182,0.436666667,0.449595291,0,0
2017,7,14,0.666666667,0.593611111,0.163194444,0.622641509,0.389235944,0.264084507,0.519420671,0.296666667,0.393671818,0,0
2017,7,14,0.708333333,0.611111111,0.116805556,0.575471698,0.453147525,0.352112676,0.510533246,0.193333333,0.373804268,0,0
2017,7,14,0.75,0.006388889,0.100416667,0.122641509,0.405093705,0.426056338,0.515799868,0.153333333,0.231052244,0,0
2017,7,14,0.791666667,0.230277778,0.093888889,0.283018868,0.22729457,0.313380282,0.508229098,0.186666667,0.308314937,0,0
2017,7,14,0.833333333,0.426666667,0.100277778,0.132075472,0.14175877,0.278169014,0.510862409,0.286666667,0.415746873,0,0
2017,7,14,0.875,0.436111111,0.744444444,0.245283019,0.146564152,0.288732394,0.523370639,0.44,0.280353201,0,0
2017,7,14,0.916666667,0.362222222,0.636666667,0.235849057,0.164824604,0.23943662,0.523041475,0.58,0.284768212,0,0
2017,7,14,0.958333333,0.580833333,0.533333333,0.235849057,0.242671792,0.183098592,0.522053983,0.66,0.174392936,0,0
2017,7,14,1,0.500277778,0.55,0.122641509,0.368572802,0.197183099,0.49835418,0.713333333,0.08388521,0,0
2017,7,15,0.041666667,0.6825,0.517638889,0.094339623,0.37962518,0.197183099,0.489466754,0.7,0.162619573,0,0
2017,7,15,0.083333333,0.188888889,0.504722222,0.29245283,0.339740509,0.165492958,0.476629361,0.586666667,0.200883002,0,0
2017,7,15,0.125,0.433055556,0.311111111,0.349056604,0.157135992,0.133802817,0.458525346,0.48,0.449595291,0,0
2017,7,15,0.166666667,0.604722222,0.150833333,0.330188679,0.293608842,0.147887324,0.487162607,0.32,0.343635026,0,0
2017,7,15,0.208333333,0.525555556,0.104444444,0.301886792,0.513695339,0.190140845,0.479921001,0.213333333,0.139808683,0,0
2017,7,15,0.25,0.473888889,0.050555556,0.462264151,0.635752042,0.330985915,0.480579329,0.14,0.225901398,0,0
2017,7,15,0.291666667,0.546944444,0.025833333,0.528301887,0.751081211,0.401408451,0.483870968,0.153333333,0.093451067,0,0
2017,7,15,0.333333333,0.498055556,0.024722222,0.471698113,0.580970687,0.422535211,0.478604345,0.223333333,0.273730684,0,0
2017,7,15,0.375,0.479444444,0.079027778,0.396226415,0.310427679,0.464788732,0.481237656,0.333333333,0.164827079,0,0
2017,7,15,0.416666667,0.492222222,0.352638889,0.386792453,0.030273907,0.408450704,0.48485846,0.443333333,0.17071376,0,0
2017,7,15,0.458333333,0.522777778,0.4025,0.367924528,0.067755887,0.338028169,0.488479263,0.54,0.177336277,0,0
2017,7,15,0.5,0.534166667,0.540972222,0.386792453,0.274867852,0.323943662,0.498025016,0.586666667,0.088300221,0,0
2017,7,15,0.541666667,0.535277778,0.571944444,0.556603774,0.283037001,0.38028169,0.506912442,0.613333333,0.135393672,0,0
2017,7,15,0.583333333,0.516944444,0.529305556,0.528301887,0.322921672,0.440140845,0.484200132,0.58,0.222222222,0,0
2017,7,15,0.625,0.561666667,0.406944444,0.613207547,0.191254205,0.447183099,0.485516787,0.486666667,0.276674025,0,0
2017,7,15,0.666666667,0.596388889,0.181111111,0.858490566,0.304180682,0.478873239,0.487820935,0.386666667,0.216335541,0,0
2017,7,15,0.708333333,0.571111111,0.140833333,0.594339623,0.364728496,0.517605634,0.489466754,0.233333333,0.345842531,0,0
2017,7,15,0.75,0.5025,0.092638889,0.377358491,0.428640077,0.433098592,0.497037525,0.166666667,0.080206034,0,0
2017,7,15,0.791666667,0.540277778,0.092222222,0.216981132,0.439692456,0.38028169,0.495720869,0.166666667,0.093451067,0,0
2017,7,15,0.833333333,0.535,0.109444444,0.216981132,0.280153772,0.38028169,0.488479263,0.213333333,0.370860927,0,0
2017,7,15,0.875,0.500277778,0.943888889,0.235849057,0.043728976,0.35915493,0.49242923,0.323333333,0.435614422,0,0
2017,7,15,0.916666667,0.502222222,0.617083333,0.132075472,0.075444498,0.292253521,0.493745885,0.453333333,0.194996321,0,0
2017,7,15,0.958333333,0.326388889,0.55625,0.132075472,0.252282556,0.197183099,0.493087558,0.546666667,0.117733628,0,0
2017,7,15,1,0.436944444,0.544444444,0.311320755,0.297453148,0.172535211,0.489795918,0.606666667,0.1066961,0,0
2017,7,16,0.041666667,0.476388889,0.592777778,0.386792453,0.25132148,0.154929577,0.499012508,0.62,0.066961001,0,0
2017,7,16,0.083333333,0.524166667,0.563055556,0.462264151,0.162421913,0.161971831,0.503291639,0.58,0.172921266,0,0
2017,7,16,0.125,0.5425,0.470416667,0.518867925,0.172032677,0.232394366,0.493745885,0.513333333,0.239146431,0,0
2017,7,16,0.166666667,0.571388889,0.152222222,0.830188679,0.30225853,0.422535211,0.489795918,0.413333333,0.457689478,0,0
2017,7,16,0.208333333,0.574444444,0.117638889,0.905660377,0.417587698,0.552816901,0.487491771,0.283333333,0.408388521,0,0
2017,7,16,0.25,0.583055556,0.112361111,0.924528302,0.491110043,0.704225352,0.484200132,0.193333333,0.153789551,0,0
2017,7,16,0.291666667,0.583611111,0.087638889,0.952830189,0.508889957,0.718309859,0.484200132,0.146666667,0.066961001,0,0
2017,7,16,0.333333333,0.578333333,0.078472222,0.91509434,0.427679,0.721830986,0.481237656,0.146666667,0.143487859,0,0
2017,7,16,0.375,0.571666667,0.013194444,0.79245283,0.335896204,0.669014085,0.49078341,0.226666667,0.179543782,0,0
2017,7,16,0.416666667,0.573611111,0.053055556,0.688679245,0.263815473,0.549295775,0.496379197,0.31,0.184694628,0,0
2017,7,16,0.458333333,0.561388889,0.040138889,0.58490566,0.053339741,0.503521127,0.496708361,0.416666667,0.349521707,0,0
2017,7,16,0.5,0.553055556,0.596527778,0.528301887,0.086977415,0.415492958,0.502304147,0.54,0.203826343,0,0
2017,7,16,0.541666667,0.556388889,0.551944444,0.547169811,0.194617972,0.309859155,0.503620803,0.593333333,0.114790287,0,0
2017,7,16,0.583333333,0.556944444,0.541388889,0.396226415,0.160019222,0.26056338,0.520737327,0.6,0.049300957,0,0
2017,7,16,0.625,0.529444444,0.496388889,0.311320755,0.156174916,0.267605634,0.520078999,0.58,0.086092715,1,1
2017,7,16,0.666666667,0.545555556,0.336666667,0.367924528,0.196540125,0.281690141,0.519420671,0.493333333,0.305371597,0,0
2017,7,16,0.708333333,0.5375,0.2125,0.301886792,0.26477655,0.302816901,0.520078999,0.366666667,0.311258278,0,0
2017,7,16,0.75,0.508611111,0.126388889,0.273584906,0.362806343,0.316901408,0.516129032,0.253333333,0.222958057,0,0
2017,7,16,0.791666667,0.5125,0.098888889,0.330188679,0.453147525,0.295774648,0.509545754,0.193333333,0.06548933,1,2
2017,7,16,0.833333333,0.545,0.105555556,0.405660377,0.44641999,0.316901408,0.508229098,0.2,0.167034584,0,0
2017,7,16,0.875,0.549444444,0.056944444,0.424528302,0.346468044,0.295774648,0.497695853,0.273333333,0.335540839,0,0
2017,7,16,0.916666667,0.543611111,0.514166667,0.424528302,0.397405094,0.267605634,0.506254115,0.36,0.230316409,0,0
2017,7,16,0.958333333,0.510555556,0.934583333,0.245283019,0.181162902,0.242957746,0.521395655,0.446666667,0.21486387,0,0
2017,7,16,1,0.433888889,0.510972222,0.254716981,0.008169149,0.235915493,0.519420671,0.52,0.059602649,0,0
2017,7,17,0.041666667,0.477777778,0.58,0.386792453,0.050456511,0.26056338,0.51678736,0.553333333,0.060338484,0,0
2017,7,17,0.083333333,0.501388889,0.585555556,0.424528302,0.182123979,0.246478873,0.514154049,0.58,0.038263429,0,0
2017,7,17,0.125,0.546388889,0.391527778,0.41509434,0.094666026,0.323943662,0.51514154,0.566666667,0.110375276,0,0
2017,7,17,0.166666667,0.54,0.265,0.396226415,0.121576165,0.352112676,0.512837393,0.5,0.186902134,0,0
2017,7,17,0.208333333,0.545,0.15125,0.358490566,0.21912542,0.426056338,0.50757077,0.413333333,0.247240618,0,0
2017,7,17,0.25,0.531388889,0.142083333,0.320754717,0.328688131,0.461267606,0.501974984,0.286666667,0.214128035,0,0
2017,7,17,0.291666667,0.521666667,0.121666667,0.311320755,0.399327247,0.450704225,0.496708361,0.206666667,0.171449595,0,0
2017,7,17,0.333333333,0.529166667,0.1075,0.386792453,0.394521864,0.394366197,0.491770902,0.173333333,0.043414275,0,0
2017,7,17,0.375,0.540833333,0.06875,0.433962264,0.330610284,0.394366197,0.488150099,0.186666667,0.079470199,0,0
2017,7,17,0.416666667,0.522222222,0.033194444,0.405660377,0.240269101,0.429577465,0.488808427,0.24,0.236938926,0,0
2017,7,17,0.458333333,0.559166667,0.838333333,0.575471698,0.063431043,0.408450704,0.495062541,0.326666667,0.148638705,0,0
2017,7,17,0.5,0.560555556,0.646666667,0.528301887,0.06679481,0.345070423,0.499012508,0.446666667,0.199411332,0,0
2017,7,17,0.541666667,0.566388889,0.553888889,0.471698113,0.144641999,0.327464789,0.509874918,0.536666667,0.464311994,0,0
2017,7,17,0.583333333,0.554444444,0.591111111,0.301886792,0.200384431,0.281690141,0.514154049,0.606666667,0.10522443,0,0
2017,7,17,0.625,0.575277778,0.475,0.509433962,0.102354637,0.373239437,0.516129032,0.626666667,0.057395143,0,0
2017,7,17,0.666666667,0.654444444,0.429722222,0.754716981,0.088419029,0.475352113,0.511191573,0.603333333,0.137601177,0,0
2017,7,17,0.708333333,0.546111111,0.261944444,0.358490566,0.169629986,0.450704225,0.50757077,0.52,0.33995585,0,0
2017,7,17,0.75,0.533611111,0.171944444,0.320754717,0.228255646,0.478873239,0.505595787,0.373333333,0.395879323,1,2
2017,7,17,0.791666667,0.448333333,0.098888889,0.320754717,0.358962037,0.436619718,0.500329164,0.28,0.343635026,1,3
2017,7,17,0.833333333,0.505833333,0.075555556,0.179245283,0.325804901,0.468309859,0.497695853,0.22,0.08682855,0,0
2017,7,17,0.875,0.501944444,0.043888889,0.216981132,0.358962037,0.366197183,0.487162607,0.22,0.201618837,0,0
2017,7,17,0.916666667,0.384722222,0.039027778,0.283018868,0.346948582,0.334507042,0.48321264,0.28,0.156732892,0,0
2017,7,17,0.958333333,0.464444444,0.988055556,0.301886792,0.407976934,0.309859155,0.505595787,0.353333333,0.127299485,0,0
2017,7,17,1,0.514722222,0.499722222,0.320754717,0.097068717,0.306338028,0.50164582,0.426666667,0.110375276,0,0
2017,7,18,0.041666667,0.4775,0.728472222,0.339622642,0.049975973,0.267605634,0.500329164,0.5,0.167034584,0,0
2017,7,18,0.083333333,0.483888889,0.617638889,0.301886792,0.052378664,0.257042254,0.499670836,0.546666667,0.064753495,0,0
2017,7,18,0.125,0.481111111,0.664722222,0.235849057,0.103315714,0.23943662,0.50164582,0.566666667,0.06548933,0,0
2017,7,18,0.166666667,0.438055556,0.56125,0.377358491,0.058625661,0.232394366,0.502962475,0.54,0.108903606,0,0
2017,7,18,0.208333333,0.438611111,0.152222222,0.358490566,0.088899568,0.267605634,0.502304147,0.5,0.359087564,0,0
2017,7,18,0.25,0.376388889,0.107916667,0.29245283,0.249879865,0.257042254,0.5,0.42,0.165562914,0,0
2017,7,18,0.291666667,0.449166667,0.096388889,0.245283019,0.309947141,0.288732394,0.495720869,0.31,0.206033848,0,0
2017,7,18,0.333333333,0.533333333,0.063611111,0.254716981,0.390677559,0.345070423,0.486504279,0.24,0.194996321,0,0
2017,7,18,0.375,0.577777778,0.059444444,0.273584906,0.333974051,0.330985915,0.485187623,0.2,0.150110375,0,0
2017,7,18,0.458333333,0.552777778,0.520416667,0.188679245,0.190293128,0.471830986,0.488150099,0.233333333,0.173657101,0,0
2017,7,18,0.541666667,0.511666667,0.784722222,0.198113208,0.09370495,0.366197183,0.502962475,0.426666667,0.370860927,0,0
2017,7,18,0.625,0.554166667,0.568055556,0.216981132,0.183085055,0.288732394,0.510204082,0.586666667,0.097866078,0,0
2017,7,18,0.666666667,0.530555556,0.549722222,0.150943396,0.209514656,0.285211268,0.518762344,0.6,0.081677704,1,2
2017,7,18,0.708333333,0.571388889,0.343055556,0.179245283,0.110043248,0.218309859,0.527320606,0.586666667,0.128771155,0,0
2017,7,18,0.75,0.636944444,0.265833333,0.29245283,0.169629986,0.218309859,0.530612245,0.533333333,0.128771155,0,0
2017,7,18,0.791666667,0.648333333,0.178611111,0.433962264,0.25132148,0.264084507,0.517116524,0.446666667,0.289919058,0,0
2017,7,18,0.875,0,0.091388889,0,0.373378184,0.35915493,0.511520737,0.26,0.228108904,0,0
2017,7,18,0.916666667,0,0.066111111,0.009433962,0.307063912,0.341549296,0.50921659,0.24,0.16924209,0,0
2017,7,18,0.958333333,0.503333333,0.031666667,0.056603774,0.254204709,0.274647887,0.505595787,0.28,0.12803532,0,0
2017,7,18,1,0.586944444,0.98,0.169811321,0.283998078,0.23943662,0.512837393,0.34,0.268579838,0,0
2017,7,19,0.041666667,0.430555556,0.991944444,0.08490566,0.212878424,0.23943662,0.510204082,0.413333333,0.14937454,0,0
2017,7,19,0.125,0.501111111,0.499722222,0.075471698,0.230177799,0.154929577,0.516129032,0.533333333,0.116997792,0,0
2017,7,19,0.166666667,0.4975,0.525833333,0.047169811,0.223450264,0.169014085,0.51678736,0.566666667,0.056659308,0,0
2017,7,19,0.25,0.263055556,0.284583333,0.141509434,0.156655454,0.14084507,0.519749835,0.56,0.10816777,0,0
2017,7,19,0.291666667,0,0.222777778,0.009433962,0.085055262,0.176056338,0.518762344,0.486666667,0.239882266,0,0
2017,7,19,0.375,0,0.098055556,0.018867925,0.283998078,0.165492958,0.517774852,0.266666667,0.180279617,0,0
2017,7,19,0.416666667,0.658055556,0.05625,0.047169811,0.303219606,0.169014085,0.517445688,0.186666667,0.262693157,0,0
2017,7,19,0.458333333,0.646666667,0.987777778,0.075471698,0.437770303,0.169014085,0.534562212,0.173333333,0.077262693,0,0
2017,7,19,0.5,0.692222222,0.985833333,0.103773585,0.349351273,0.190140845,0.539170507,0.24,0.116261957,0,0
2017,7,19,0.583333333,0.687777778,0.812777778,0.188679245,0.132148006,0.126760563,0.545095458,0.446666667,0.311994113,0,0
2017,7,19,0.666666667,0.687222222,0.502361111,0.264150943,0.218644882,0.11971831,0.556616195,0.636666667,0.219278882,0,0
2017,7,19,0.75,0.886388889,0.431944444,0.08490566,0.194617972,0.112676056,0.579328506,0.666666667,0.202354673,0,0
2017,7,19,0.791666667,0.856944444,0.327222222,0.235849057,0.182123979,0.154929577,0.566820276,0.6,0.163355408,0,0
2017,7,19,0.833333333,0.836666667,0.269583333,0.301886792,0.196540125,0.13028169,0.566491113,0.48,0.455481972,0,0
2017,7,19,0.875,0.071944444,0.154166667,0.132075472,0.362806343,0.10915493,0.538841343,0.38,0.21486387,0,0
2017,7,19,0.916666667,0.2175,0.128055556,0.462264151,0.351273426,0.10915493,0.532258065,0.286666667,0.152317881,0,0
2017,7,19,0.958333333,0.147222222,0.085833333,0.235849057,0.322921672,0.098591549,0.537524687,0.226666667,0.074319352,0,0
2017,7,19,1,0.117777778,0.961388889,0.132075472,0.461797213,0.091549296,0.542462146,0.24,0.038263429,0,0
2017,7,20,0.041666667,0.882222222,0.986388889,0.160377358,0.430081691,0.091549296,0.545095458,0.286666667,0.175864606,0,0
2017,7,20,0.125,0.442222222,0.523055556,0.160377358,0.063911581,0.049295775,0.549045425,0.466666667,0.354672553,0,0
2017,7,20,0.166666667,0.584722222,0.546805556,0.169811321,0.188851514,0.056338028,0.544107966,0.543333333,0.142016188,0,0
2017,7,20,0.25,0.431666667,0.483055556,0.235849057,0.168668909,0.070422535,0.54114549,0.606666667,0.105960265,0,0
2017,7,20,0.375,0.515,0.122777778,0.160377358,0.135031235,0.105633803,0.542462146,0.38,0.398086829,0,0
2017,7,20,0.458333333,0.5425,0.067916667,0.198113208,0.402210476,0.10915493,0.556616195,0.18,0.440029433,0,0
2017,7,20,0.5,0.569722222,0.021111111,0.330188679,0.484863047,0.028169014,0.568136932,0.133333333,0.12950699,0,0
2017,7,20,0.541666667,0.605555556,0.990555556,0.452830189,0.338779433,0.105633803,0.586570112,0.206666667,0.138337013,0,0
2017,7,20,0.583333333,0.583333333,0.011666667,0.339622642,0.287842383,0.112676056,0.576036866,0.3,0.353200883,0,0
2017,7,20,0.625,0.578055556,0.635555556,0.424528302,0.184046132,0.098591549,0.580645161,0.426666667,0.253127299,0,0
2017,7,20,0.791666667,0.513055556,0.431805556,0.179245283,0.193656896,0.091549296,0.598749177,0.733333333,0.27593819,0,0
2017,7,20,0.875,0.505555556,0.249583333,0.245283019,0.201345507,0.105633803,0.58722844,0.513333333,0.333333333,0,0
2017,7,20,0.958333333,0.499444444,0.129166667,0.330188679,0.47333013,0.105633803,0.567478604,0.23,0.276674025,0,0
2017,7,20,1,0.5,0.083888889,0.283018868,0.476693897,0.147887324,0.584924292,0.173333333,0.188373804,0,0
2017,7,21,0.125,0.519722222,0.031388889,0.41509434,0.303219606,0.232394366,0.585253456,0.326666667,0.177336277,0,0
2017,7,21,0.25,0.521666667,0.607222222,0.349056604,0.254685247,0.225352113,0.573732719,0.6,0.186902134,0,0
2017,7,21,0.333333333,0.4975,0.486388889,0.330188679,0.132148006,0.228873239,0.580645161,0.6,0.152317881,0,0
2017,7,21,0.416666667,0.504722222,0.149166667,0.358490566,0.325324363,0.26056338,0.580645161,0.34,0.330389993,0,0
2017,7,21,0.458333333,0.528888889,0.156388889,0.273584906,0.347429121,0.26056338,0.580645161,0.22,0.251655629,0,0
2017,7,21,0.541666667,0.54,0.087916667,0.367924528,0.351753964,0.366197183,0.585253456,0.106666667,0.122148639,0,0
2017,7,21,0.625,0.535833333,0.018611111,0.320754717,0.320518981,0.295774648,0.621461488,0.28,0.255334805,0,0
2017,7,21,0.708333333,0.558055556,0.175277778,0.358490566,0.035079289,0.176056338,0.616853193,0.57,0.368653422,0,0
2017,7,21,0.75,0.536944444,0.525555556,0.264150943,0.272465161,0.147887324,0.614219882,0.713333333,0.228108904,0,0
2017,7,21,0.833333333,0.533333333,0.469444444,0.216981132,0.202787122,0.14084507,0.61915734,0.786666667,0.139072848,0,0
2017,7,21,0.916666667,0.513333333,0.198611111,0.283018868,0.292647765,0.204225352,0.608953259,0.53,0.525386313,0,0
2017,7,21,0.958333333,0.505,0.110277778,0.283018868,0.515617492,0.218309859,0.595786702,0.336666667,0.371596762,0,0
2017,7,22,0.041666667,0.515833333,0.064722222,0.301886792,0.511292648,0.26056338,0.573732719,0.106666667,0.080206034,0,0
2017,7,22,0.208333333,0.498888889,0.729444444,0.245283019,0.215761653,0.197183099,0.598420013,0.48,0.557763061,0,0
2017,7,22,0.375,0.561111111,0.568611111,0.471698113,0.231619414,0.084507042,0.572416063,0.633333333,0.309786608,0,0
2017,7,22,0.458333333,0.589166667,0.176388889,0.556603774,0.362806343,0.352112676,0.598420013,0.383333333,0.606328182,0,0
2017,7,22,0.625,0.561666667,0.984722222,0.405660377,0.457952907,0.23943662,0.618169849,0.146666667,0.230316409,0,0
2017,7,22,0.708333333,0.557222222,0.856111111,0.405660377,0.058145123,0.169014085,0.624094799,0.433333333,0.545989698,1,1
2017,7,22,0.791666667,0.571388889,0.551111111,0.367924528,0.2993753,0.147887324,0.612903226,0.783333333,0.393671818,1,1
2017,7,22,0.916666667,0.515833333,0.477222222,0.283018868,0.257087938,0.169014085,0.56879526,0.683333333,0.507726269,0,0
2017,7,23,0.041666667,0.523333333,0.100555556,0.349056604,0.739548294,0.253521127,0.589861751,0.133333333,0.274466519,0,0
2017,7,23,0.166666667,0.544722222,0.965,0.311320755,0.401249399,0.38028169,0.567478604,0.163333333,0.236938926,0,0
2017,7,23,0.75,0.528333333,0.861527778,0.283018868,0.126381547,0.221830986,0.604674128,0.476666667,0.325239146,0,0
2017,7,23,0.916666667,0.520555556,0.484166667,0.283018868,0.396444017,0.126760563,0.56879526,0.853333333,0.241353937,0,0
2017,7,23,1,0.512777778,0.253055556,0.264150943,0.136953388,0.190140845,0.568136932,0.466666667,0.846946284,0,0
2017,7,24,0.5,0.564722222,0.397361111,0.424528302,0.228736185,0.169014085,0.562211982,0.54,0.668874172,0,0
2017,7,24,0.541666667,0.558611111,0.210833333,0.433962264,0.163863527,0.190140845,0.562211982,0.356666667,0.578366446,0,0
2017,7,24,0.75,0.513055556,0.955277778,0.235849057,0.36088419,0.161971831,0.597103357,0.376666667,0.455481972,0,0
2017,7,25,0.583333333,0.936944444,0.35,0.301886792,0.467563671,0.014084507,1,0.31,0.303164091,0,0
2017,7,25,0.625,0.814444444,0.3975,0.339622642,0.902450745,0.007042254,0.954246215,0.14,0.427520235,0,0
2017,7,25,0.666666667,0.844166667,0.363611111,0.405660377,1,0.028169014,0.988150099,0.086666667,0.102281089,0,0
2017,7,25,0.708333333,0.862222222,0.588888889,0.377358491,0.640076886,0.073943662,0.681369322,0.12,0.281089036,1,1
2017,7,25,0.75,0.909722222,0.815833333,0.339622642,0.543969246,0.007042254,0.754114549,0.246666667,0.255334805,0,0
2017,7,25,0.791666667,0.970833333,0.659861111,0.245283019,0.134550697,0.161971831,0.592824226,0.4,0.309050773,0,0
2017,7,25,0.833333333,0.963888889,0.572083333,0.226415094,0.33157136,0.158450704,0.593811718,0.593333333,0.49080206,0,0
2017,7,25,0.875,0.987222222,0.585833333,0.179245283,0.619413743,0.11971831,0.598749177,0.766666667,0.389256806,0,0
2017,7,25,0.916666667,0.016944444,0.5625,0.179245283,0.678519942,0.073943662,0.591507571,0.886666667,0.10816777,0,0
2017,7,25,0.958333333,0.058333333,0.540694444,0.122641509,0.58817876,0.042253521,0.574061883,0.903333333,0.12950699,0,0
2017,7,25,1,0.214722222,0.497083333,0.20754717,0.398846708,0.035211268,0.57636603,0.8,0.398822664,0,0
2017,7,26,0.041666667,0.167222222,0.290972222,0.132075472,0.25132148,0.042253521,0.569453588,0.6,0.360559235,0,0
2017,7,26,0.083333333,0.124166667,0.103888889,0.047169811,0.48918789,0.059859155,0.564845293,0.376666667,0.407652686,0,0
2017,7,26,0.125,0.354722222,0.048472222,0.150943396,0.741470447,0.070422535,0.560895326,0.146666667,0.401030169,0,0
2017,7,26,0.166666667,0.326666667,0.047777778,0.330188679,0.755886593,0.116197183,0.562211982,0.053333333,0.153053716,0,0
2017,7,27,0.458333333,0.623333333,0.542361111,0.235849057,0.55886593,0.042253521,0.586240948,0.7,0.147167035,0,0
2017,7,27,0.5,0.648055556,0.557222222,0.386792453,0.534358481,0.042253521,0.569782752,0.72,0.080206034,0,0
2017,7,27,0.541666667,0.651944444,0.546944444,0.311320755,0.532436329,0.056338028,0.566820276,0.673333333,0.189845475,0,0
2017,7,27,0.583333333,0.666111111,0.468472222,0.311320755,0.310908217,0.049295775,0.564186965,0.54,0.293598234,0,0
2017,7,27,0.625,0.713333333,0.262083333,0.226415094,0.28351754,0.059859155,0.567478604,0.366666667,0.38263429,0,0
2017,7,27,0.666666667,0.705555556,0.170972222,0.179245283,0.506006728,0.073943662,0.607636603,0.226666667,0.454010302,0,0
2017,7,27,0.708333333,0.778888889,0.127222222,0.103773585,0.547333013,0.070422535,0.615865701,0.14,0.08535688,0,0
2017,7,27,0.75,0.767777778,0.105416667,0.113207547,0.402691014,0.084507042,0.632982225,0.146666667,0.214128035,0,0
2017,7,27,0.791666667,0.861388889,0.125694444,0.103773585,0.106679481,0.112676056,0.614219882,0.24,0.479028698,0,0
2017,7,27,0.833333333,0.9725,0.770833333,0.08490566,0.064392119,0.098591549,0.615207373,0.383333333,0.266372333,0,0
2017,7,27,0.875,0.853888889,0.641666667,0.150943396,0.244113407,0.077464789,0.634628045,0.56,0.417218543,0,0
2017,7,27,0.916666667,0.878055556,0.576388889,0.113207547,0.474771744,0.077464789,0.625082291,0.673333333,0.264164827,0,0
2017,7,27,0.958333333,0,0.564166667,0,0.530514176,0.063380282,0.602040816,0.746666667,0.111846946,0,0
2017,7,27,1,0.385277778,0.569722222,0.056603774,0.573762614,0.049295775,0.574391047,0.766666667,0.052244297,0,0
2017,7,28,0.041666667,0.341388889,0.542083333,0.103773585,0.506006728,0.049295775,0.573732719,0.706666667,0.241353937,0,0
2017,7,28,0.083333333,0.396666667,0.485,0.150943396,0.241230178,0.052816901,0.580315997,0.57,0.284032377,0,0
2017,7,28,0.125,0.524722222,0.177777778,0.20754717,0.279673234,0.084507042,0.570111916,0.383333333,0.527593819,0,0
2017,7,28,0.166666667,0.535833333,0.109444444,0.20754717,0.494954349,0.11971831,0.571428571,0.223333333,0.38263429,0,0
2017,7,28,0.208333333,0.465833333,0.079722222,0.216981132,0.62037482,0.158450704,0.591507571,0.113333333,0.137601177,0,0
2017,7,28,0.25,0.426388889,0.050555556,0.226415094,0.541566555,0.183098592,0.577353522,0.106666667,0.091243561,0,0
2017,7,28,0.291666667,0.491388889,0.019722222,0.29245283,0.389716482,0.197183099,0.577353522,0.166666667,0.31714496,0,0
2017,7,28,0.333333333,0.500277778,0.02375,0.320754717,0.232099952,0.183098592,0.577024358,0.293333333,0.467255335,0,0
2017,7,28,0.375,0.527777778,0.854861111,0.311320755,0.101874099,0.200704225,0.58558262,0.416666667,0.266372333,0,0
2017,7,28,0.416666667,0.550277778,0.604027778,0.358490566,0.162421913,0.207746479,0.588545095,0.553333333,0.210448859,0,0
2017,7,28,0.458333333,0.547222222,0.545555556,0.349056604,0.364247958,0.176056338,0.591178407,0.646666667,0.168506255,0,0
2017,7,28,0.5,0.569166667,0.538333333,0.424528302,0.494954349,0.186619718,0.590520079,0.7,0.068432671,0,0
2017,7,28,0.541666667,0.571388889,0.552083333,0.509433962,0.405574243,0.193661972,0.582949309,0.68,0.084621045,0,0
2017,7,28,0.583333333,0.5525,0.520833333,0.301886792,0.367611725,0.211267606,0.571099408,0.62,0.465047829,0,0
2017,7,28,0.625,0.571666667,0.403611111,0.377358491,0.227775108,0.274647887,0.571428571,0.506666667,0.561442237,0,0
2017,7,28,0.666666667,0.565555556,0.178472222,0.367924528,0.253724171,0.306338028,0.564845293,0.34,0.220750552,0,0
2017,7,28,0.708333333,0.565,0.125555556,0.424528302,0.473810668,0.299295775,0.608953259,0.24,0.225901398,0,0
2017,7,28,0.75,0.568055556,0.105138889,0.424528302,0.488707352,0.295774648,0.604674128,0.18,0.282560706,1,2
2017,7,28,0.791666667,0.601666667,0.079027778,0.481132075,0.357520423,0.26056338,0.602040816,0.2,0.105960265,0,0
2017,7,28,0.833333333,0.590555556,0.038472222,0.056603774,0.193656896,0.25,0.598749177,0.31,0.238410596,0,0
2017,7,28,0.875,0.714444444,0.861527778,0.075471698,0.120134551,0.183098592,0.594470046,0.416666667,0.218543046,0,0
2017,7,28,0.916666667,0.818611111,0.661111111,0.160377358,0.141278232,0.126760563,0.604344964,0.553333333,0.187637969,0,0
2017,7,28,0.958333333,0.9625,0.55125,0.103773585,0.274867852,0.098591549,0.605003292,0.66,0.325239146,0,0
