hour,dif_tide_height,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.208333333,0.055319149,0.424709562,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.046808511,0.354445934,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.025531915,0.301050045,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.034042553,0.290661305,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.042553191,0.326966041,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.055319149,0.363494191,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.080851064,0.438561215,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.085106383,0.510053619,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.05106383,0.561885612,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.583333333,0.029787234,0.589477212,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.625,0.017021277,0.604892761,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.038297872,0.598078641,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.063829787,0.5730563,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.059574468,0.51217605,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.055319149,0.443811439,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.05106383,0.387511171,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.875,0.038297872,0.345732797,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.038297872,0.369191242,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.05106383,0.407618409,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.068085106,0.484025916,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.038297872,0.529523579,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.025531915,0.555183199,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.025531915,0.573665611,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.038297872,0.545830637,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.038297872,0.507260947,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.046808511,0.456992851,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.055319149,0.390638963,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.025531915,0.341599643,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.034042553,0.318923146,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.059574468,0.321492404,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.055319149,0.372542449,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.042553191,0.427837355,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.068085106,0.481456658,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.583333333,0.055319149,0.537086685,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.625,0.05106383,0.575290438,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.029787234,0.617850759,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.042553191,0.609472743,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.029787234,0.571157283,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.046808511,0.520889187,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.055319149,0.4512958,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.046808511,0.385500447,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.021276596,0.346403038,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.017021277,0.357685433,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.038297872,0.387846291,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.029787234,0.443490968,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.029787234,0.485142985,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.025531915,0.519660411,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.017021277,0.542783735,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.017021277,0.539544236,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.021276596,0.511617516,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.038297872,0.457104558,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.025531915,0.398570152,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.017021277,0.338583557,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.017021277,0.315125112,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.038297872,0.305741734,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.05106383,0.359361037,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.038297872,0.43051832,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.583333333,0.046808511,0.487488829,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.625,0.034042553,0.55909294,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.025531915,0.609025916,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.012765957,0.636058981,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.021276596,0.636394102,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.021276596,0.612042002,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.038297872,0.568080611,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.055319149,0.469839142,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.021276596,0.396894549,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.021276596,0.359919571,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.017021277,0.353440572,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.038297872,0.390091416,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.034042553,0.433310992,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.034042553,0.49463807,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.021276596,0.552613941,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.021276596,0.568588025,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.017021277,0.572944593,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.034042553,0.553284182,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.042553191,0.487153709,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.059574468,0.4237042,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.055319149,0.36785076,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.017021277,0.344950849,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.012765957,0.346626452,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.029787234,0.379468275,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.05106383,0.431747096,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.625,0.046808511,0.509159964,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.042553191,0.584003574,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.046808511,0.653596962,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.012765957,0.702301162,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.008510638,0.716599643,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.833333333,0.042553191,0.685433423,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.076595745,0.586907954,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.055319149,0.470062556,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.038297872,0.38360143,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.012765957,0.328418231,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.008510638,0.318782139,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.042553191,0.363829312,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.038297872,0.430294906,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.046808511,0.509941912,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.038297872,0.575178731,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.021276596,0.613717605,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.017021277,0.618744415,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.038297872,0.591823056,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.063829787,0.515192136,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.046808511,0.444146559,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.034042553,0.368521001,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.025531915,0.322386059,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.017021277,0.327702549,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.038297872,0.380138517,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.055319149,0.457327971,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.05106383,0.545576408,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.063829787,0.63684093,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.029787234,0.715370867,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.012765957,0.748324397,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.034042553,0.748994638,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.05106383,0.68911975,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.085106383,0.565683646,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.068085106,0.439566577,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.042553191,0.331546023,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.025531915,0.275710895,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.021276596,0.278373548,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.063829787,0.34707328,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.063829787,0.457439678,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.042553191,0.557975871,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.025531915,0.632260947,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.021276596,0.660187668,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.029787234,0.650022341,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.046808511,0.601653262,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.042553191,0.531836461,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.080851064,0.419794459,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.034042553,0.329535299,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.012765957,0.304959786,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.025531915,0.316800715,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.055319149,0.378127793,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.076595745,0.498547811,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.063829787,0.608467381,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.063829787,0.712801609,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.034042553,0.788538874,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.012765957,0.799151027,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.875,0.038297872,0.768431635,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.093617021,0.667560322,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.085106383,0.508824844,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.059574468,0.380585344,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.038297872,0.284500945,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.017021277,0.254468275,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.029787234,0.295688114,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.063829787,0.374106345,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.059574468,0.489014859,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.068085106,0.583891868,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.042553191,0.663985702,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.017021277,0.70487042,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.046808511,0.693811439,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.076595745,0.628127793,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.072340426,0.514410188,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.076595745,0.397117962,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.541666667,0.046808511,0.29836908,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.017021277,0.254915103,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.038297872,0.295241287,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.068085106,0.392091153,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.068085106,0.525692583,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.080851064,0.672363718,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.055319149,0.796134942,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.833333333,0.021276596,0.868856121,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.875,0.012765957,0.867403932,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.076595745,0.771894549,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.106382979,0.623994638,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.10212766,0.457216265,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.063829787,0.308893333,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.042553191,0.207327971,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.038297872,0.219168901,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.055319149,0.298145666,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.09787234,0.412756926,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.076595745,0.561103664,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.068085106,0.680071493,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.055319149,0.752569258,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.034042553,0.798815907,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.076595745,0.74463807,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.089361702,0.621313673,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.106382979,0.47028597,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.068085106,0.330317248,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.029787234,0.250446828,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.034042553,0.258042895,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.059574468,0.325513852,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.089361702,0.460679178,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.080851064,0.61963807,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.068085106,0.754803396,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.05106383,0.858579088,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.875,0.042553191,0.893766756,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.042553191,0.835059712,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.093617021,0.726764968,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.123404255,0.55406613,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.119148936,0.370643432,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.059574468,0.230116175,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.025531915,0.182640751,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.059574468,0.235589812,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.085106383,0.349642538,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.085106383,0.504468275,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.085106383,0.629803396,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.072340426,0.759606792,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.114893617,0.777374065,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,1,0.617143283,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.080851064,0.71849866,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.10212766,0.553507596,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.080851064,0.404825737,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.583333333,0.063829787,0.314231457,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.021276596,0.222631814,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.055319149,0.255250223,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.059574468,0.360924933,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.75,0.106382979,0.471067918,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.10212766,0.663203753,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.085106383,0.827524576,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.875,0.068085106,0.890638963,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.038297872,0.897788204,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.10212766,0.827077748,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.093617021,0.661639857,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.127659574,0.474256142,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.076595745,0.3019437,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.046808511,0.18409294,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.046808511,0.179177837,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.080851064,0.2743521,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.10212766,0.435991957,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.093617021,0.616286863,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.136170213,0.724642538,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.089361702,0.808646113,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.042553191,0.815161085,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.068085106,0.750670241,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.072340426,0.640974084,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.093617021,0.52937891,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.583333333,0.106382979,0.349084004,1,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.055319149,0.231233244,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.063829787,0.192359249,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.063829787,0.2502272,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
