hour,wave_height,current_speed,wind_speed,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.75,0.112023461,0.25612589,0.122641509,0.209267564,0.377010724,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.791666667,0.112609971,0.291494942,0.066037736,0.047832586,0.336572833,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.150146627,0.274859498,0.235849057,0.02690583,0.339253798,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.150146627,0.149718996,0.009433962,0.120328849,0.355004468,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.134897361,0.02840015,0,0.307174888,0.425603217,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.134897361,0.123941551,0.169811321,0.171150972,0.497542449,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.139589443,0.229599101,0.009433962,0.222720478,0.567135836,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.13313783,0.26661671,0.037735849,0.068759342,0.596108206,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.13372434,0.312626452,0.122641509,0.053811659,0.590594281,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.135483871,0.201798426,0.066037736,0.151718984,0.566577301,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.150733138,0.141251405,0.009433962,0.208520179,0.506925827,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.148387097,0.14724616,0.150943396,0.180119581,0.424709562,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.148387097,0.189883852,0.075471698,0.369207773,0.354445934,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.163049854,0.245035594,0.122641509,0.103139013,0.301050045,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.167155425,0.247208692,0.009433962,0.099402093,0.290661305,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.195307918,0.213937804,0.160377358,0.153961136,0.326966041,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.196480939,0.214687149,0.018867925,0.184603886,0.363494191,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.19941349,0.084226302,0.226415094,0.201046338,0.438561215,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.159530792,0.035069314,0.235849057,0.141255605,0.510053619,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.541666667,0.147800587,0.172199326,0.075471698,0.126307922,0.561885612,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.583333333,0.136070381,0.214387411,0.113207547,0.179372197,0.589477212,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.625,0.149560117,0.225552641,0.056603774,0.034379671,0.604892761,1,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.666666667,0.152492669,0.191832147,0,0.124813154,0.598078641,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.170087977,0.135631323,0.056603774,0.308669656,0.5730563,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.251026393,0.156837767,0.311320755,0.147982063,0.51217605,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.791666667,0.365982405,0.240989134,0.433962264,0.104633782,0.443811439,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.386510264,0.263844136,0.169811321,0.14200299,0.387511171,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.296774194,0.250355938,0.103773585,0.22122571,0.345732797,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.212316716,0.203072312,0.264150943,0.162929746,0.369191242,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.171260997,0.288797302,0.273584906,0.155455904,0.407618409,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.172434018,0.142899962,0.283018868,0.139013453,0.484025916,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.129618769,0.038452892,0.188679245,0.250373692,0.529523579,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.117888563,0.063919071,0.226415094,0.050074738,0.555183199,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.099653426,0.130474471,0.358490566,0.058295964,0.573665611,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.095601173,0.148445111,0.301886792,0.210014948,0.545830637,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.11085044,0.092618958,0.405660377,0.281016442,0.507260947,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.11085044,0.090295991,0.367924528,0.107623318,0.456992851,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.124926686,0.125365305,0.320754717,0.098654709,0.390638963,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.147800587,0.115099288,0.509433962,0.05754858,0.341599643,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.141935484,0.100337205,0.160377358,0.125560538,0.318923146,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.149560117,0.084975646,0.330188679,0.085949178,0.321492404,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.139589443,0.08520045,0.216981132,0.140508221,0.372542449,1,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.5,0.149560117,0.063694268,0.339622642,0.159192825,0.427837355,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.541666667,0.149560117,0.030573248,0.20754717,0.253363229,0.481456658,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.583333333,0.123167155,0.188909704,0.216981132,0.108370703,0.537086685,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.625,0.131964809,0.251704758,0.160377358,0.187593423,0.575290438,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.666666667,0.126686217,0.221656051,0.169811321,0.083707025,0.617850759,1,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.708333333,0.1470008,0.142409483,0.141509434,0.192077728,0.609472743,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.135483871,0.075458973,0.113207547,0.167414051,0.571157283,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.791666667,0.142521994,0.141626077,0.094339623,0.146487294,0.520889187,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.833333333,0.142521994,0.216335706,0.169811321,0.175635277,0.4512958,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.156598241,0.22248033,0.037735849,0.186846039,0.385500447,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.173607038,0.207643312,0.075471698,0.064275037,0.346403038,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.19818715,0.17617085,0.141509434,0.056053812,0.357685433,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.208797654,0.050955414,0.169811321,0.272795217,0.387846291,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.195894428,0.044136381,0.169811321,0.052316891,0.443490968,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.21930152,0.141265029,0.122641509,0.073243647,0.485142985,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.175953079,0.215586362,0.320754717,0.062032885,0.519660411,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.15542522,0.207493443,0.235849057,0.062780269,0.542783735,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.139002933,0.173473211,0.141509434,0.032137519,0.539544236,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.13313783,0.106631697,0.037735849,0.063527653,0.511617516,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.143695015,0.051854627,0.037735849,0.162182362,0.457104558,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.144868035,0.091644811,0.103773585,0.094917788,0.398570152,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.144281525,0.153915324,0.047169811,0.112107623,0.338583557,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.165982404,0.139752716,0.066037736,0.058295964,0.315125112,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.192375366,0.156987636,0.216981132,0.100149477,0.305741734,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.5,0.198240469,0.077856875,0.254716981,0.200298954,0.359361037,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.541666667,0.196480939,0.014986886,0.122641509,0.25186846,0.43051832,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.583333333,0.205865103,0.102660172,0.20754717,0.132286996,0.487488829,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.625,0.191788856,0.186886474,0.141509434,0.100149477,0.55909294,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.666666667,0.20058651,0.225552641,0.179245283,0.069506726,0.609025916,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.708333333,0.202932551,0.211539902,0.179245283,0.041106129,0.636058981,1,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.75,0.180058651,0.16433121,0.301886792,0.064275037,0.636394102,1,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.791666667,0.175366569,0.082577744,0.179245283,0.080717489,0.612042002,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.15483871,0.104758336,0.132075472,0.189088191,0.568080611,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.11628899,0.198324194,0.169811321,0.308669656,0.469839142,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.130205279,0.218733608,0.132075472,0.122571001,0.396894549,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.137243402,0.20134882,0.08490566,0.062032885,0.359919571,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.127805918,0.104560782,0.037735849,0.047085202,0.353440572,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.143695015,0.065792432,0.08490566,0.301195815,0.390091416,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.151906158,0.073735481,0.169811321,0.109118087,0.433310992,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.165982404,0.077032596,0.122641509,0.105381166,0.49463807,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.173607038,0.117871862,0.188679245,0.062780269,0.552613941,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.170087977,0.149718996,0.198113208,0.072496263,0.568588025,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.187096774,0.199775197,0.216981132,0.085201794,0.572944593,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.2,0.151517422,0.188679245,0.10612855,0.553284182,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.190029326,0.062345448,0.216981132,0.236173393,0.487153709,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.174513463,0.045212712,0.179245283,0.174887892,0.4237042,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.186510264,0.132633945,0.226415094,0.09715994,0.36785076,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.185337243,0.172723867,0.066037736,0.029147982,0.344950849,1,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.5,0.185337243,0.153240914,0.273584906,0.056801196,0.346626452,1,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.541666667,0.198240469,0.133458224,0.226415094,0.091180867,0.379468275,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.583333333,0.183577712,0.056050955,0.150943396,0.224215247,0.431747096,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.625,0.188269795,0.062195579,0.358490566,0.15470852,0.509159964,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.666666667,0.208211144,0.174747096,0.08490566,0.133781764,0.584003574,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.708333333,0.197653959,0.243686774,0.188679245,0.118086697,0.653596962,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.75,0.166568915,0.234544773,0.103773585,0.022421525,0.702301162,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.791666667,0.152492669,0.217459723,0.066037736,0.091180867,0.716599643,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.833333333,0.153079179,0.103109779,0.075471698,0.106875934,0.685433423,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.122047454,0.141461221,0.08490566,0.247384155,0.586907954,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.149560117,0.223529412,0.047169811,0.118834081,0.470062556,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.145454546,0.247808168,0.075471698,0.144245142,0.38360143,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.138416423,0.237617085,0.066037736,0.071001495,0.328418231,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.135483871,0.188909704,0.009433962,0.050822123,0.318782139,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.145454546,0.124391158,0.264150943,0.252615845,0.363829312,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.140175953,0.106182091,0.235849057,0.204035874,0.430294906,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.153665689,0.115399026,0.216981132,0.158445441,0.509941912,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.163049854,0.196403147,0.216981132,0.171898356,0.575178731,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.175366569,0.217609592,0.179245283,0.151718984,0.613717605,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.224633431,0.228624953,0.169811321,0.046337818,0.618744415,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.251026393,0.155488947,0.160377358,0.099402093,0.591823056,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.274326846,0.080445519,0.094339623,0.18161435,0.515192136,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.268621701,0.072911203,0.188679245,0.139760837,0.444146559,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.241642229,0.150917947,0.226415094,0.13303438,0.368521001,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.5,0.22170088,0.169876358,0.188679245,0.056053812,0.322386059,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.541666667,0.208797654,0.204571,0.20754717,0.041106129,0.327702549,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.583333333,0.194134897,0.157811914,0.188679245,0.156950673,0.380138517,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.625,0.162356705,0.048237338,0.169811321,0.115844544,0.457327971,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.666666667,0.165395894,0.039115774,0.132075472,0.293721973,0.545576408,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.708333333,0.158944281,0.188310228,0.141509434,0.24813154,0.63684093,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.75,0.144868035,0.278681154,0.103773585,0.072496263,0.715370867,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.791666667,0.143161824,0.275493034,0.103773585,0.013452915,0.748324397,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.131964809,0.211464968,0.226415094,0.056801196,0.748994638,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.164222874,0.205395279,0.283018868,0.167414051,0.68911975,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.169501466,0.170475834,0.330188679,0.281763827,0.565683646,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.150733138,0.257774447,0.264150943,0.225710015,0.439566577,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.169394828,0.301897203,0.29245283,0.157698057,0.331546023,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.172434018,0.283776695,0.216981132,0.112855007,0.275710895,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.179472141,0.231022855,0.141509434,0.062032885,0.278373548,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.188856305,0.174896965,0.094339623,0.170403587,0.34707328,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.168328446,0.066766579,0.169811321,0.390134529,0.457439678,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.162463343,0.171674785,0.254716981,0.11509716,0.557975871,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.158357771,0.266316973,0.122641509,0.165171898,0.632260947,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.168328446,0.310753091,0.198113208,0.045590433,0.660187668,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.152492669,0.243461971,0.047169811,0.046337818,0.650022341,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.166195681,0.19840594,0.047169811,0.090433483,0.601653262,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.139589443,0.138029224,0.103773585,0.137518685,0.531836461,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.149560117,0.134956913,0.08490566,0.189088191,0.419794459,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.15542522,0.171524916,0.094339623,0.174140508,0.329535299,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.541666667,0.160117302,0.209216935,0.245283019,0.041106129,0.304959786,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.583333333,0.153665689,0.194529786,0.283018868,0.087443946,0.316800715,1,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.625,0.168914956,0.125739978,0.396226415,0.252615845,0.378127793,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.666666667,0.20058651,0.032146871,0.320754717,0.195814649,0.498547811,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.708333333,0.197653959,0.230723117,0.386792453,0.191330344,0.608467381,1,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.75,0.173607038,0.402248033,0.367924528,0.303437967,0.712801609,1,1,12,0.057517659,0.234334358,0.018335298,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012246444
0.791666667,0.136070381,0.450505807,0.471698113,0.091180867,0.788538874,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.103812317,0.320419633,0.367924528,0.03961136,0.799151027,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.086803519,0.349868865,0.216981132,0.313901345,0.768431635,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.092082111,0.222330461,0.405660377,0.39387145,0.667560322,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.082697947,0.190558261,0.320754717,0.225710015,0.508824844,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.068035191,0.363506931,0.29245283,0.282511211,0.380585344,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.072727273,0.415361559,0.188679245,0.251121076,0.284500945,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.075073314,0.340052454,0.264150943,0.069506726,0.254468275,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.070967742,0.28385163,0.169811321,0.134529148,0.295688114,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.068621701,0.199550393,0.254716981,0.147982063,0.374106345,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.063929619,0.106182091,0.141509434,0.278026906,0.489014859,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.062170088,0.068115399,0.150943396,0.207772795,0.583891868,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.062756598,0.193555639,0.075471698,0.211509716,0.663985702,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.054545455,0.291899588,0.018867925,0.081464873,0.70487042,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.062170088,0.342000749,0.037735849,0.059790732,0.693811439,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.060997068,0.312701386,0.226415094,0.285500747,0.628127793,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.071554252,0.130385912,0.141509434,0.260089686,0.514410188,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.086803519,0.161633571,0.028301887,0.209267564,0.397117962,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.541666667,0.091495601,0.248032971,0.198113208,0.245142003,0.29836908,0,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.583333333,0.092082111,0.230198576,0.254716981,0.051569507,0.254915103,0,1,6,0.071644803,0.234334358,0.023074317,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.015254343
0.625,0.102639296,0.203147246,0.160377358,0.13303438,0.295241287,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.666666667,0.085043988,0.09704009,0.103773585,0.16367713,0.392091153,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.708333333,0.06744868,0.061895841,0.132075472,0.271300448,0.525692583,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.041642229,0.157137505,0.188679245,0.479820628,0.672363718,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.791666667,0.048093841,0.337579618,0.160377358,0.201793722,0.796134942,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.056656892,0.414822031,0.311320755,0.133781764,0.868856121,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.047507331,0.461596103,0.330188679,0.113602392,0.867403932,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.031671554,0.302435369,0.29245283,0.210014948,0.771894549,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.028152493,0.156463095,0.264150943,0.289237668,0.623994638,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.025806452,0.283926564,0.226415094,0.284005979,0.457216265,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.036950147,0.404346197,0.169811321,0.320627803,0.308893333,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.041428952,0.417323478,0.132075472,0.087443946,0.207327971,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.042228739,0.353240914,0.169811321,0.093423019,0.219168901,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.041055718,0.315324091,0.150943396,0.200298954,0.298145666,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.04457478,0.20726864,0.160377358,0.517189836,0.412756926,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.045161291,0.050655676,0.188679245,0.31838565,0.561103664,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.058651026,0.198801049,0.216981132,0.350523169,0.680071493,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.048680352,0.342075684,0.150943396,0.130044843,0.752569258,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.046920821,0.371824653,0.056603774,0.204783259,0.798815907,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.056304985,0.459797677,0.066037736,0.355007474,0.74463807,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.045747801,0.28909704,0.179245283,0.428251121,0.621313673,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
